Roll Angle, Pitch Angle, AccX, AccY, AccZ 
-0.34,16.09,-0.23,0.04,-1.11
-0.33,16.07,-0.23,0.04,-1.11
-0.32,16.05,-0.23,0.04,-1.11
-0.32,16.03,-0.23,0.04,-1.11
-0.31,16.01,-0.23,0.04,-1.12
-0.30,15.98,-0.23,0.04,-1.12
-0.29,15.96,-0.23,0.04,-1.12
-0.28,15.94,-0.22,0.04,-1.12
-0.28,15.92,-0.22,0.04,-1.12
-0.27,15.90,-0.22,0.04,-1.11
-0.26,15.88,-0.22,0.04,-1.11
-0.26,15.86,-0.22,0.04,-1.11
-0.25,15.84,-0.22,0.04,-1.11
-0.24,15.83,-0.23,0.04,-1.11
-0.23,15.81,-0.23,0.04,-1.11
-0.22,15.79,-0.23,0.03,-1.11
-0.22,15.78,-0.23,0.03,-1.11
-0.21,15.76,-0.23,0.03,-1.11
-0.20,15.74,-0.23,0.03,-1.11
-0.19,15.72,-0.23,0.04,-1.11
-0.18,15.71,-0.24,0.03,-1.11
-0.17,15.69,-0.24,0.03,-1.11
-0.16,15.66,-0.24,0.03,-1.11
-0.15,15.64,-0.24,0.04,-1.11
-0.13,15.62,-0.23,0.04,-1.12
-0.12,15.59,-0.23,0.04,-1.12
-0.11,15.57,-0.23,0.04,-1.12
-0.10,15.54,-0.23,0.04,-1.12
-0.09,15.52,-0.23,0.04,-1.12
-0.08,15.49,-0.23,0.04,-1.12
-0.07,15.47,-0.23,0.04,-1.12
-0.06,15.45,-0.23,0.04,-1.12
-0.06,15.42,-0.23,0.04,-1.12
-0.05,15.40,-0.22,0.03,-1.12
-0.04,15.38,-0.22,0.03,-1.12
-0.04,15.37,-0.22,0.03,-1.12
-0.03,15.35,-0.21,0.02,-1.12
-0.03,15.34,-0.21,0.02,-1.12
-0.02,15.34,-0.21,0.02,-1.13
-0.01,15.34,-0.22,0.02,-1.12
0.00,15.34,-0.22,0.02,-1.12
0.02,15.34,-0.22,0.02,-1.12
0.03,15.35,-0.23,0.02,-1.12
0.05,15.35,-0.23,0.02,-1.11
0.07,15.36,-0.24,0.02,-1.11
0.10,15.36,-0.24,0.02,-1.13
0.12,15.36,-0.24,0.03,-1.12
0.15,15.36,-0.25,0.03,-1.10
0.18,15.36,-0.25,0.03,-1.10
0.20,15.36,-0.24,0.03,-1.11
0.23,15.35,-0.24,0.03,-1.11
0.26,15.34,-0.24,0.04,-1.11
0.29,15.33,-0.24,0.04,-1.11
0.32,15.32,-0.24,0.04,-1.11
0.34,15.31,-0.24,0.04,-1.11
0.37,15.29,-0.24,0.04,-1.10
0.40,15.27,-0.24,0.04,-1.10
0.42,15.26,-0.23,0.04,-1.10
0.44,15.24,-0.23,0.04,-1.11
0.46,15.22,-0.23,0.04,-1.11
0.47,15.19,-0.23,0.04,-1.11
0.49,15.17,-0.23,0.04,-1.11
0.50,15.15,-0.23,0.04,-1.11
0.51,15.13,-0.23,0.04,-1.11
0.52,15.11,-0.23,0.04,-1.10
0.53,15.09,-0.23,0.03,-1.10
0.53,15.06,-0.24,0.03,-1.10
0.54,15.04,-0.24,0.03,-1.10
0.54,15.02,-0.24,0.03,-1.10
0.55,15.00,-0.24,0.03,-1.10
0.55,14.98,-0.24,0.02,-1.10
0.56,14.95,-0.24,0.02,-1.10
0.56,14.93,-0.25,0.02,-1.10
0.57,14.90,-0.25,0.02,-1.11
0.58,14.88,-0.25,0.02,-1.11
0.59,14.85,-0.25,0.02,-1.11
0.59,14.82,-0.25,0.02,-1.11
0.60,14.79,-0.25,0.02,-1.12
0.61,14.75,-0.25,0.02,-1.12
0.62,14.72,-0.25,0.02,-1.12
0.62,14.68,-0.25,0.02,-1.12
0.63,14.65,-0.25,0.02,-1.12
0.64,14.61,-0.25,0.02,-1.12
0.64,14.57,-0.25,0.02,-1.12
0.65,14.53,-0.26,0.02,-1.12
0.65,14.48,-0.26,0.02,-1.12
0.66,14.44,-0.27,0.01,-1.11
0.66,14.38,-0.28,0.01,-1.11
0.67,14.33,-0.29,-0.00,-1.11
0.68,14.26,-0.29,-0.01,-1.11
0.68,14.20,-0.30,-0.02,-1.11
0.69,14.12,-0.31,-0.02,-1.11
0.70,14.04,-0.31,-0.03,-1.11
0.72,13.96,-0.32,-0.04,-1.11
0.73,13.87,-0.33,-0.05,-1.11
0.76,13.77,-0.34,-0.05,-1.11
0.79,13.67,-0.34,-0.06,-1.11
0.83,13.56,-0.35,-0.06,-1.11
0.88,13.44,-0.36,-0.05,-1.12
0.93,13.31,-0.35,-0.05,-1.12
0.99,13.18,-0.36,-0.04,-1.13
1.06,13.03,-0.35,-0.04,-1.13
1.13,12.88,-0.35,-0.03,-1.14
1.21,12.72,-0.34,-0.02,-1.15
1.29,12.55,-0.33,-0.02,-1.16
1.38,12.38,-0.32,-0.01,-1.16
1.47,12.21,-0.31,-0.00,-1.16
1.55,12.04,-0.30,0.00,-1.16
1.64,11.86,-0.29,0.01,-1.16
1.73,11.69,-0.28,0.01,-1.16
1.81,11.52,-0.28,0.02,-1.16
1.89,11.35,-0.27,0.02,-1.17
1.97,11.18,-0.28,0.02,-1.16
2.04,11.02,-0.28,0.02,-1.15
2.12,10.85,-0.29,0.02,-1.14
2.19,10.68,-0.29,0.02,-1.14
2.26,10.51,-0.29,0.02,-1.13
2.33,10.33,-0.29,0.03,-1.13
2.39,10.15,-0.32,-0.01,-1.12
2.45,9.97,-0.35,-0.03,-1.12
2.51,9.79,-0.35,-0.03,-1.11
2.59,9.59,-0.34,0.00,-1.10
2.65,9.38,-0.41,-0.05,-1.10
2.73,9.17,-0.44,-0.09,-1.11
2.82,8.93,-0.44,-0.08,-1.10
2.92,8.67,-0.46,-0.08,-1.10
3.03,8.40,-0.49,-0.08,-1.10
3.15,8.09,-0.55,-0.12,-1.10
3.30,7.76,-0.55,-0.11,-1.12
3.46,7.38,-0.54,-0.09,-1.12
3.63,6.97,-0.56,-0.10,-1.13
3.82,6.53,-0.56,-0.10,-1.13
4.01,6.06,-0.55,-0.09,-1.14
4.22,5.55,-0.54,-0.08,-1.14
4.43,5.03,-0.53,-0.07,-1.14
4.65,4.47,-0.52,-0.06,-1.15
4.87,3.90,-0.50,-0.04,-1.15
5.09,3.31,-0.48,-0.03,-1.15
5.30,2.72,-0.46,-0.02,-1.15
5.51,2.12,-0.44,-0.01,-1.15
5.71,1.51,-0.43,-0.00,-1.15
5.90,0.91,-0.42,0.01,-1.14
6.09,0.32,-0.40,0.02,-1.14
6.26,-0.26,-0.38,0.03,-1.14
6.41,-0.83,-0.37,0.02,-1.13
6.55,-1.37,-0.36,0.02,-1.11
6.67,-1.89,-0.36,0.01,-1.10
6.78,-2.38,-0.37,-0.00,-1.08
6.88,-2.84,-0.38,-0.02,-1.06
6.97,-3.28,-0.39,-0.03,-1.05
7.05,-3.69,-0.40,-0.03,-1.03
7.13,-4.07,-0.42,-0.04,-1.01
7.20,-4.43,-0.44,-0.05,-0.99
7.26,-4.76,-0.47,-0.07,-0.97
7.33,-5.08,-0.52,-0.08,-0.95
7.39,-5.37,-0.57,-0.10,-0.94
7.46,-5.66,-0.62,-0.11,-0.92
7.54,-5.95,-0.69,-0.13,-0.91
7.63,-6.25,-0.73,-0.14,-0.91
7.72,-6.57,-0.79,-0.15,-0.90
7.83,-6.91,-0.83,-0.15,-0.90
7.95,-7.28,-0.86,-0.14,-0.91
8.08,-7.68,-0.89,-0.14,-0.92
8.21,-8.12,-0.90,-0.12,-0.92
8.34,-8.59,-0.90,-0.11,-0.93
8.48,-9.08,-0.90,-0.09,-0.94
8.61,-9.61,-0.89,-0.07,-0.94
8.74,-10.15,-0.88,-0.04,-0.94
8.85,-10.72,-0.86,-0.03,-0.95
8.95,-11.30,-0.85,-0.01,-0.95
9.03,-11.88,-0.83,-0.00,-0.95
9.09,-12.47,-0.82,-0.00,-0.93
9.14,-13.06,-0.81,0.00,-0.91
9.17,-13.64,-0.79,-0.01,-0.90
9.18,-14.22,-0.77,-0.03,-0.88
9.17,-14.79,-0.76,-0.06,-0.86
9.16,-15.34,-0.75,-0.10,-0.83
9.14,-15.88,-0.74,-0.13,-0.80
9.12,-16.41,-0.74,-0.16,-0.77
9.11,-16.93,-0.74,-0.17,-0.74
9.12,-17.44,-0.75,-0.18,-0.72
9.13,-17.94,-0.76,-0.18,-0.70
9.17,-18.44,-0.76,-0.17,-0.69
9.22,-18.93,-0.76,-0.16,-0.67
9.28,-19.40,-0.77,-0.15,-0.66
9.35,-19.85,-0.77,-0.14,-0.65
9.44,-20.29,-0.78,-0.12,-0.64
9.52,-20.72,-0.79,-0.11,-0.63
9.62,-21.12,-0.80,-0.10,-0.62
9.71,-21.51,-0.81,-0.10,-0.60
9.80,-21.88,-0.82,-0.09,-0.60
9.89,-22.24,-0.83,-0.08,-0.59
9.98,-22.59,-0.85,-0.08,-0.58
10.06,-22.92,-0.86,-0.07,-0.57
10.14,-23.24,-0.88,-0.07,-0.56
10.21,-23.55,-0.90,-0.06,-0.55
10.28,-23.85,-0.91,-0.06,-0.55
10.34,-24.16,-0.93,-0.05,-0.54
10.39,-24.47,-0.94,-0.05,-0.53
10.44,-24.77,-0.94,-0.05,-0.52
10.47,-25.07,-0.95,-0.05,-0.50
10.50,-25.38,-0.96,-0.04,-0.49
10.52,-25.70,-0.96,-0.04,-0.48
10.52,-26.02,-0.96,-0.04,-0.47
10.52,-26.34,-0.95,-0.05,-0.45
10.50,-26.67,-0.94,-0.06,-0.44
10.48,-26.99,-0.92,-0.07,-0.41
10.45,-27.29,-0.90,-0.09,-0.37
10.41,-27.58,-0.89,-0.12,-0.34
10.37,-27.85,-0.88,-0.15,-0.30
10.33,-28.10,-0.88,-0.17,-0.26
10.30,-28.33,-0.89,-0.18,-0.24
10.28,-28.56,-0.90,-0.18,-0.22
10.28,-28.77,-0.90,-0.17,-0.21
10.29,-28.98,-0.91,-0.16,-0.21
10.32,-29.19,-0.92,-0.14,-0.21
10.36,-29.39,-0.92,-0.13,-0.20
10.42,-29.59,-0.92,-0.11,-0.20
10.48,-29.80,-0.92,-0.11,-0.20
10.54,-30.00,-0.92,-0.10,-0.19
10.61,-30.19,-0.92,-0.09,-0.18
10.68,-30.38,-0.91,-0.09,-0.17
10.75,-30.56,-0.91,-0.09,-0.16
10.83,-30.74,-0.91,-0.09,-0.15
10.91,-30.91,-0.91,-0.09,-0.14
10.98,-31.08,-0.91,-0.09,-0.13
11.06,-31.25,-0.91,-0.09,-0.12
11.14,-31.42,-0.91,-0.08,-0.11
11.22,-31.58,-0.90,-0.07,-0.10
11.30,-31.74,-0.90,-0.07,-0.09
11.37,-31.89,-0.89,-0.06,-0.08
11.45,-32.04,-0.89,-0.05,-0.07
11.51,-32.18,-0.88,-0.05,-0.07
11.58,-32.31,-0.88,-0.04,-0.06
11.63,-32.42,-0.87,-0.04,-0.05
11.68,-32.52,-0.86,-0.04,-0.04
11.72,-32.61,-0.86,-0.05,-0.02
11.75,-32.68,-0.85,-0.06,0.01
11.77,-32.74,-0.86,-0.07,0.04
11.78,-32.79,-0.87,-0.09,0.07
11.80,-32.84,-0.88,-0.10,0.10
11.81,-32.90,-0.90,-0.10,0.12
11.82,-32.96,-0.92,-0.11,0.13
11.83,-33.03,-0.92,-0.12,0.14
11.85,-33.11,-0.93,-0.12,0.14
11.87,-33.20,-0.93,-0.12,0.16
11.90,-33.32,-0.93,-0.13,0.17
11.92,-33.44,-0.93,-0.13,0.19
11.96,-33.59,-0.93,-0.14,0.21
11.99,-33.75,-0.93,-0.14,0.22
12.04,-33.92,-0.92,-0.13,0.23
12.08,-34.11,-0.92,-0.13,0.24
12.14,-34.31,-0.91,-0.12,0.25
12.19,-34.51,-0.90,-0.11,0.25
12.25,-34.73,-0.89,-0.10,0.25
12.31,-34.96,-0.88,-0.09,0.26
12.37,-35.20,-0.87,-0.09,0.28
12.42,-35.44,-0.85,-0.08,0.29
12.48,-35.70,-0.83,-0.07,0.30
12.53,-35.95,-0.81,-0.07,0.31
12.57,-36.20,-0.79,-0.08,0.33
12.60,-36.45,-0.77,-0.09,0.34
12.63,-36.70,-0.75,-0.11,0.37
12.66,-36.95,-0.74,-0.12,0.39
12.69,-37.19,-0.73,-0.13,0.41
12.72,-37.43,-0.73,-0.14,0.42
12.76,-37.66,-0.73,-0.15,0.43
12.80,-37.88,-0.73,-0.15,0.45
12.86,-38.11,-0.74,-0.15,0.46
12.92,-38.34,-0.74,-0.15,0.46
12.99,-38.58,-0.75,-0.16,0.48
13.07,-38.83,-0.76,-0.15,0.48
13.15,-39.09,-0.77,-0.15,0.49
13.25,-39.37,-0.77,-0.15,0.49
13.36,-39.67,-0.76,-0.14,0.49
13.47,-39.98,-0.75,-0.13,0.49
13.58,-40.30,-0.72,-0.12,0.49
13.71,-40.64,-0.70,-0.09,0.50
13.84,-40.98,-0.68,-0.08,0.49
13.97,-41.32,-0.65,-0.07,0.49
14.10,-41.65,-0.62,-0.07,0.49
14.23,-41.99,-0.58,-0.05,0.50
14.37,-42.32,-0.55,-0.03,0.50
14.51,-42.64,-0.52,-0.02,0.51
14.65,-42.95,-0.49,-0.00,0.52
14.79,-43.25,-0.47,0.00,0.53
14.92,-43.53,-0.44,0.00,0.54
15.05,-43.80,-0.42,0.00,0.56
15.17,-44.05,-0.40,0.00,0.58
15.28,-44.29,-0.39,-0.00,0.60
15.39,-44.51,-0.39,-0.01,0.61
15.49,-44.72,-0.38,-0.01,0.62
15.59,-44.91,-0.37,-0.02,0.64
15.67,-45.08,-0.37,-0.03,0.65
15.76,-45.25,-0.38,-0.03,0.67
15.83,-45.40,-0.39,-0.04,0.69
15.91,-45.55,-0.39,-0.05,0.70
15.98,-45.69,-0.40,-0.05,0.71
16.05,-45.83,-0.41,-0.06,0.72
16.11,-45.97,-0.42,-0.06,0.72
16.18,-46.11,-0.43,-0.06,0.73
16.25,-46.25,-0.44,-0.06,0.73
16.32,-46.40,-0.44,-0.05,0.73
16.39,-46.56,-0.44,-0.05,0.74
16.46,-46.73,-0.44,-0.04,0.74
16.53,-46.90,-0.44,-0.04,0.74
16.60,-47.09,-0.43,-0.03,0.74
16.67,-47.28,-0.42,-0.02,0.74
16.74,-47.48,-0.41,-0.02,0.74
16.81,-47.69,-0.40,-0.01,0.74
16.88,-47.90,-0.38,-0.01,0.74
16.94,-48.11,-0.36,-0.01,0.74
17.00,-48.32,-0.35,-0.01,0.75
17.06,-48.53,-0.33,-0.01,0.76
17.11,-48.74,-0.32,-0.01,0.76
17.16,-48.94,-0.31,-0.01,0.76
17.20,-49.15,-0.29,-0.01,0.77
17.24,-49.36,-0.28,-0.02,0.78
17.28,-49.56,-0.28,-0.02,0.79
17.31,-49.77,-0.27,-0.03,0.79
17.35,-49.98,-0.27,-0.04,0.80
17.38,-50.20,-0.26,-0.04,0.81
17.41,-50.42,-0.25,-0.04,0.82
17.45,-50.66,-0.25,-0.05,0.82
17.49,-50.90,-0.24,-0.04,0.82
17.53,-51.15,-0.23,-0.04,0.81
17.58,-51.41,-0.22,-0.03,0.81
17.63,-51.68,-0.20,-0.03,0.81
17.69,-51.97,-0.18,-0.01,0.81
17.74,-52.26,-0.16,-0.00,0.80
17.81,-52.57,-0.13,0.01,0.79
17.87,-52.87,-0.10,0.02,0.79
17.93,-53.17,-0.08,0.03,0.79
17.98,-53.47,-0.07,0.04,0.78
18.03,-53.75,-0.05,0.05,0.78
18.07,-54.02,-0.04,0.06,0.78
18.11,-54.29,-0.02,0.06,0.78
18.13,-54.54,0.00,0.06,0.78
18.14,-54.77,0.02,0.07,0.79
18.15,-55.00,0.03,0.07,0.79
18.14,-55.21,0.04,0.06,0.81
18.12,-55.41,0.06,0.05,0.82
18.09,-55.59,0.06,0.04,0.84
18.05,-55.76,0.05,0.02,0.86
18.00,-55.91,0.04,0.01,0.87
17.94,-56.06,0.03,0.00,0.87
17.89,-56.21,0.03,-0.00,0.88
17.83,-56.37,0.04,-0.01,0.88
17.78,-56.53,0.04,-0.00,0.88
17.73,-56.70,0.06,-0.01,0.89
17.68,-56.86,0.07,-0.01,0.89
17.63,-57.03,0.07,-0.00,0.89
17.59,-57.19,0.09,-0.01,0.89
17.54,-57.35,0.09,-0.00,0.89
17.50,-57.50,0.10,0.00,0.89
17.46,-57.66,0.11,0.01,0.89
17.42,-57.80,0.11,0.01,0.89
17.38,-57.94,0.11,0.01,0.89
17.35,-58.08,0.11,0.02,0.89
17.32,-58.21,0.12,0.02,0.88
17.29,-58.34,0.13,0.02,0.88
17.26,-58.46,0.13,0.03,0.88
17.22,-58.58,0.14,0.03,0.88
17.19,-58.69,0.14,0.03,0.88
17.16,-58.79,0.14,0.03,0.88
17.13,-58.89,0.14,0.03,0.88
17.09,-58.99,0.14,0.02,0.87
17.06,-59.09,0.16,0.02,0.87
17.02,-59.20,0.18,0.03,0.86
16.98,-59.30,0.19,0.03,0.86
16.94,-59.39,0.20,0.03,0.87
16.90,-59.48,0.20,0.03,0.87
16.86,-59.57,0.21,0.03,0.87
16.82,-59.66,0.21,0.03,0.87
16.78,-59.75,0.21,0.03,0.87
16.74,-59.83,0.21,0.03,0.88
16.70,-59.92,0.21,0.02,0.88
16.66,-60.01,0.21,0.02,0.87
16.62,-60.11,0.22,0.03,0.87
16.59,-60.21,0.22,0.03,0.87
16.55,-60.32,0.23,0.03,0.86
16.52,-60.42,0.24,0.03,0.86
16.49,-60.53,0.24,0.04,0.86
16.45,-60.64,0.25,0.03,0.85
16.41,-60.74,0.24,0.03,0.86
16.38,-60.84,0.24,0.02,0.86
16.34,-60.95,0.24,0.02,0.86
16.30,-61.06,0.24,0.01,0.86
16.27,-61.17,0.25,0.01,0.85
16.24,-61.29,0.26,0.01,0.85
16.21,-61.42,0.27,0.02,0.84
16.19,-61.55,0.28,0.02,0.84
16.17,-61.69,0.29,0.03,0.84
16.15,-61.82,0.31,0.04,0.83
16.14,-61.96,0.32,0.04,0.83
16.13,-62.09,0.33,0.05,0.82
16.12,-62.23,0.34,0.05,0.82
16.11,-62.35,0.35,0.05,0.82
16.10,-62.48,0.36,0.06,0.81
16.09,-62.59,0.37,0.07,0.81
16.08,-62.69,0.37,0.07,0.81
16.06,-62.79,0.37,0.07,0.81
16.05,-62.87,0.37,0.07,0.82
16.03,-62.95,0.38,0.07,0.81
16.01,-63.02,0.38,0.06,0.81
15.99,-63.09,0.37,0.07,0.81
15.97,-63.15,0.37,0.07,0.81
15.95,-63.21,0.37,0.07,0.81
15.92,-63.27,0.37,0.07,0.81
15.90,-63.33,0.37,0.07,0.80
15.87,-63.39,0.37,0.08,0.80
15.85,-63.45,0.37,0.09,0.79
15.82,-63.52,0.39,0.09,0.78
15.79,-63.59,0.40,0.09,0.78
15.76,-63.66,0.42,0.10,0.78
15.72,-63.72,0.43,0.10,0.78
15.68,-63.78,0.44,0.10,0.77
15.63,-63.84,0.46,0.10,0.76
15.58,-63.88,0.47,0.10,0.76
15.53,-63.91,0.48,0.10,0.76
15.46,-63.93,0.48,0.10,0.76
15.39,-63.94,0.48,0.10,0.76
15.32,-63.93,0.49,0.10,0.76
15.24,-63.92,0.49,0.09,0.77
15.15,-63.89,0.48,0.09,0.77
15.06,-63.85,0.47,0.07,0.78
14.97,-63.80,0.47,0.06,0.79
14.87,-63.76,0.46,0.05,0.80
14.77,-63.71,0.46,0.04,0.81
14.67,-63.67,0.46,0.03,0.81
14.58,-63.63,0.46,0.02,0.82
14.48,-63.59,0.45,0.01,0.82
14.39,-63.57,0.45,0.01,0.83
14.31,-63.55,0.45,0.01,0.82
14.24,-63.55,0.45,0.01,0.82
14.17,-63.55,0.46,0.01,0.82
14.11,-63.56,0.46,0.01,0.82
14.05,-63.57,0.47,0.02,0.81
14.00,-63.60,0.48,0.02,0.80
13.95,-63.62,0.49,0.03,0.80
13.91,-63.65,0.49,0.04,0.80
13.87,-63.68,0.50,0.04,0.79
13.83,-63.70,0.51,0.04,0.79
13.79,-63.72,0.52,0.05,0.78
13.75,-63.74,0.52,0.05,0.78
13.72,-63.75,0.52,0.05,0.78
13.68,-63.76,0.53,0.05,0.77
13.64,-63.76,0.54,0.05,0.77
13.60,-63.75,0.54,0.05,0.77
13.56,-63.74,0.54,0.05,0.77
13.51,-63.72,0.54,0.05,0.77
13.47,-63.69,0.54,0.05,0.77
13.43,-63.66,0.54,0.05,0.77
13.39,-63.63,0.54,0.05,0.77
13.34,-63.59,0.54,0.05,0.77
13.29,-63.55,0.55,0.05,0.76
13.25,-63.51,0.55,0.04,0.75
13.20,-63.46,0.56,0.05,0.76
13.15,-63.40,0.56,0.05,0.76
13.10,-63.35,0.57,0.05,0.76
13.05,-63.29,0.57,0.05,0.76
13.00,-63.22,0.58,0.05,0.76
12.95,-63.15,0.58,0.06,0.76
12.89,-63.07,0.59,0.06,0.76
12.84,-62.99,0.59,0.06,0.76
12.78,-62.89,0.59,0.06,0.76
12.71,-62.79,0.60,0.06,0.76
12.65,-62.68,0.60,0.05,0.76
12.58,-62.56,0.60,0.05,0.74
12.51,-62.43,0.60,0.05,0.76
12.44,-62.28,0.60,0.04,0.77
12.36,-62.13,0.60,0.04,0.77
12.29,-61.97,0.60,0.04,0.77
12.21,-61.80,0.59,0.04,0.77
12.13,-61.63,0.58,0.04,0.78
12.06,-61.45,0.58,0.03,0.78
11.98,-61.26,0.57,0.03,0.78
11.90,-61.07,0.56,0.03,0.78
11.82,-60.88,0.55,0.02,0.79
11.74,-60.69,0.54,0.02,0.79
11.66,-60.50,0.52,0.01,0.79
11.59,-60.32,0.51,0.01,0.80
11.51,-60.14,0.50,0.00,0.80
11.44,-59.98,0.49,-0.00,0.80
11.37,-59.82,0.49,-0.01,0.80
11.30,-59.68,0.49,-0.01,0.80
11.24,-59.54,0.49,-0.00,0.79
11.19,-59.42,0.50,0.00,0.79
11.13,-59.31,0.51,0.01,0.79
11.08,-59.20,0.52,0.02,0.78
11.04,-59.10,0.53,0.02,0.77
10.99,-59.00,0.54,0.03,0.77
10.95,-58.90,0.55,0.03,0.76
10.90,-58.80,0.56,0.03,0.76
10.86,-58.69,0.57,0.04,0.76
10.82,-58.58,0.57,0.04,0.76
10.77,-58.46,0.57,0.04,0.76
10.72,-58.33,0.57,0.04,0.76
10.68,-58.20,0.56,0.03,0.76
10.63,-58.06,0.55,0.03,0.76
10.58,-57.92,0.54,0.03,0.76
10.53,-57.77,0.53,0.03,0.76
10.48,-57.63,0.53,0.03,0.76
10.44,-57.49,0.52,0.03,0.76
10.39,-57.35,0.52,0.03,0.76
10.34,-57.21,0.52,0.03,0.76
10.30,-57.07,0.51,0.04,0.76
10.25,-56.94,0.51,0.04,0.76
10.21,-56.81,0.51,0.04,0.74
10.16,-56.69,0.51,0.04,0.76
10.12,-56.56,0.51,0.04,0.76
10.07,-56.44,0.51,0.04,0.76
10.02,-56.31,0.51,0.03,0.76
9.97,-56.19,0.52,0.04,0.76
9.93,-56.07,0.52,0.03,0.76
9.88,-55.95,0.52,0.03,0.76
9.83,-55.83,0.52,0.03,0.76
9.79,-55.71,0.52,0.03,0.76
9.74,-55.58,0.52,0.03,0.76
9.69,-55.46,0.52,0.03,0.76
9.65,-55.33,0.51,0.03,0.76
9.60,-55.21,0.51,0.03,0.77
9.55,-55.08,0.51,0.03,0.77
9.51,-54.95,0.50,0.03,0.77
9.46,-54.83,0.50,0.03,0.77
9.42,-54.70,0.50,0.03,0.77
9.38,-54.58,0.50,0.03,0.77
9.33,-54.45,0.51,0.03,0.77
9.29,-54.33,0.51,0.03,0.77
9.25,-54.21,0.51,0.03,0.77
9.20,-54.08,0.52,0.03,0.77
9.16,-53.96,0.52,0.03,0.77
9.12,-53.83,0.52,0.03,0.77
9.08,-53.71,0.52,0.03,0.77
9.03,-53.58,0.52,0.03,0.77
8.99,-53.44,0.52,0.03,0.77
8.95,-53.30,0.52,0.03,0.77
8.90,-53.16,0.52,0.03,0.77
8.86,-53.02,0.52,0.03,0.77
8.81,-52.87,0.51,0.03,0.77
8.76,-52.73,0.51,0.03,0.77
8.72,-52.58,0.50,0.02,0.77
8.67,-52.43,0.50,0.02,0.77
8.62,-52.28,0.50,0.02,0.77
8.57,-52.13,0.50,0.02,0.77
8.53,-51.98,0.50,0.02,0.77
8.48,-51.84,0.50,0.02,0.78
8.44,-51.70,0.50,0.02,0.78
8.39,-51.56,0.50,0.02,0.78
8.35,-51.42,0.50,0.02,0.78
8.31,-51.28,0.50,0.02,0.79
8.26,-51.15,0.50,0.02,0.79
8.22,-51.01,0.50,0.02,0.79
8.18,-50.89,0.50,0.02,0.79
8.13,-50.76,0.50,0.01,0.79
8.09,-50.64,0.50,0.01,0.79
8.05,-50.52,0.50,0.01,0.79
8.01,-50.40,0.50,0.01,0.79
7.97,-50.29,0.50,0.01,0.79
7.94,-50.17,0.51,0.02,0.79
7.90,-50.06,0.51,0.02,0.79
7.87,-49.95,0.51,0.02,0.79
7.83,-49.84,0.51,0.02,0.78
7.80,-49.72,0.51,0.02,0.78
7.77,-49.61,0.51,0.02,0.78
7.73,-49.49,0.51,0.02,0.78
7.70,-49.37,0.51,0.02,0.78
7.66,-49.25,0.51,0.02,0.78
7.63,-49.13,0.51,0.02,0.79
7.59,-49.00,0.51,0.02,0.79
7.56,-48.88,0.51,0.01,0.78
7.52,-48.75,0.51,0.01,0.78
7.49,-48.62,0.51,0.02,0.78
7.45,-48.49,0.51,0.02,0.78
7.42,-48.36,0.51,0.02,0.78
7.39,-48.22,0.51,0.02,0.78
7.36,-48.08,0.50,0.02,0.78
7.34,-47.94,0.50,0.02,0.78
7.31,-47.79,0.50,0.02,0.78
7.28,-47.64,0.50,0.03,0.77
7.25,-47.49,0.49,0.03,0.77
7.23,-47.33,0.49,0.03,0.77
7.20,-47.18,0.49,0.03,0.77
7.17,-47.01,0.49,0.03,0.78
7.14,-46.85,0.48,0.03,0.78
7.10,-46.68,0.47,0.02,0.78
7.07,-46.52,0.47,0.02,0.78
7.04,-46.35,0.46,0.02,0.79
7.01,-46.19,0.46,0.02,0.79
6.98,-46.03,0.45,0.02,0.80
6.94,-45.88,0.45,0.02,0.80
6.91,-45.74,0.45,0.02,0.80
6.89,-45.60,0.45,0.02,0.79
6.86,-45.47,0.46,0.02,0.79
6.83,-45.34,0.47,0.03,0.79
6.80,-45.21,0.48,0.03,0.78
6.77,-45.07,0.49,0.03,0.78
6.74,-44.94,0.49,0.03,0.78
6.71,-44.80,0.51,0.04,0.78
6.68,-44.65,0.52,0.04,0.78
6.65,-44.49,0.53,0.04,0.78
6.61,-44.32,0.54,0.05,0.77
6.58,-44.13,0.54,0.05,0.77
6.53,-43.93,0.54,0.04,0.78
6.49,-43.71,0.52,0.04,0.79
6.44,-43.47,0.52,0.03,0.79
6.39,-43.22,0.51,0.03,0.80
6.33,-42.96,0.49,0.02,0.80
6.28,-42.69,0.48,0.02,0.81
6.22,-42.41,0.46,0.01,0.81
6.16,-42.14,0.45,0.00,0.81
6.10,-41.86,0.44,-0.00,0.81
6.03,-41.58,0.43,-0.01,0.81
5.97,-41.32,0.42,-0.01,0.82
5.91,-41.05,0.42,-0.01,0.82
5.86,-40.80,0.41,-0.02,0.82
5.80,-40.55,0.40,-0.02,0.82
5.74,-40.31,0.40,-0.02,0.82
5.69,-40.07,0.40,-0.02,0.83
5.64,-39.85,0.39,-0.02,0.83
5.60,-39.64,0.40,-0.02,0.83
5.55,-39.43,0.40,-0.02,0.83
5.51,-39.23,0.40,-0.02,0.84
5.47,-39.03,0.40,-0.03,0.84
5.43,-38.83,0.39,-0.03,0.84
5.39,-38.65,0.39,-0.03,0.84
5.35,-38.46,0.39,-0.03,0.84
5.32,-38.28,0.40,-0.02,0.84
5.29,-38.10,0.40,-0.02,0.84
5.27,-37.92,0.40,-0.02,0.84
